vendor	device	model	versiontype	version
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT14685 CLAR146	array disk productRev	6310
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STE30065 CLAR300	array disk productRev	EC0B
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	6310
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS15303 CLAR300	array disk productRev	C4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STE30065 CLAR300	array disk productRev	EC0C
emc	wdc-cx3-80-12 Exchange	STT14685 CLAR146	array disk productRev	6310
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STE30065 CLAR300	array disk productRev	EC0C
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS15603 CLAR300	array disk productRev	C3A8
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS15603 CLAR300	array disk productRev	C3A8
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	6310
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HUS151P1 CLAR146	array disk productRev	R4F0
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	STT30065 CLAR300	array disk productRev	630F
emc	wdc-cx3-80-12 Exchange	HH SANIV SP2 8X1GB DIMMS NEBS (100-562-521)	sps assy_rev	A03
emc	wdc-cx3-80-12 Exchange	HH SANIV SP2 8X1GB DIMMS NEBS (100-562-521)	sps assy_rev	A03
emc	wdc-cx3-80-71 Test/Dev	HH SANIV SP2 8X1GB DIMMS (100-562-152)	sps assy_rev	A03
emc	wdc-cx3-80-71 Test/Dev	HH SANIV SP2 8X1GB DIMMS (100-562-152)	sps assy_rev	A03
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
emc	wdc-cx3-80-71 Test/Dev	STT34007 CLAR400	array disk productRev	C003
