"vcserver","datacenter","vmhost","vswitch","portgroup"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch1","wdc-eMail-DR-Servers-10.128.242.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch1","wdc-backup-10.128.125.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch1","cpp-prod-10.128.176.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch1","wdc-tier2-prod-10.128.152.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch2","cpp-prod-dmz-10.128.184.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-1.vmware.com","vSwitch2","wdc-tier2-dmz-10.128.156.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch0","Tier2 Prod ESX Network - 10.128.148.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch1","wdc-eMail-DR-Servers-10.128.242.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch1","wdc-backup-10.128.125.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch1","cpp-prod-10.128.176.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch1","wdc-tier2-prod-10.128.152.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch2","cpp-prod-dmz-10.128.184.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-2.vmware.com","vSwitch2","wdc-tier2-dmz-10.128.156.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch0","Tier2 Prod ESX Network - 10.128.148.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch1","wdc-eMail-DR-Servers-10.128.242.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch1","wdc-backup-10.128.125.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch1","cpp-prod-10.128.176.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch1","wdc-tier2-prod-10.128.152.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch2","cpp-prod-dmz-10.128.184.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-3.vmware.com","vSwitch2","wdc-tier2-dmz-10.128.156.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch0","Tier2 Prod ESX Network - 10.128.148.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch1","wdc-eMail-DR-Servers-10.128.242.0/23"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch1","wdc-backup-10.128.125.0/24"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch1","cpp-prod-10.128.176.0/25"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch1","wdc-tier2-prod-10.128.152.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch2","wdc-tier2-dmz-10.128.156.0/22"
"vc-prod-1.vmware.com","North America Remote Sites","wdc-t2prod1-4.vmware.com","vSwitch2","cpp-prod-dmz-10.128.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","network-esx1.vmware.com","vSwitch0","VM Network"
"vc-prod-1.vmware.com","Palo Alto","network-esx1.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-oracle-10.16.71.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch2","osdc-voice-10.19.69.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch2","osdc-ivr-10.19.143.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch3","osdc-dmz-no_ext_ip-10.16.79.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch3","osdc-dmz-general-10.16.79.0/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-8.vmware.com","vSwitch3","osdc-dmz-svcs-10.16.79.64/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-oracle-10.16.71.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch2","osdc-ivr-10.19.143.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch2","osdc-voice-10.19.69.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch3","osdc-dmz-no_ext_ip-10.16.79.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch3","osdc-dmz-svcs-10.16.79.64/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-5.vmware.com","vSwitch3","osdc-dmz-general-10.16.79.0/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-oracle-10.16.71.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch2","osdc-ivr-10.19.143.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch2","osdc-voice-10.19.69.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch3","osdc-dmz-svcs-10.16.79.64/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch3","osdc-dmz-no_ext_ip-10.16.79.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-6.vmware.com","vSwitch3","osdc-dmz-general-10.16.79.0/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-oracle-10.16.71.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-dev3-10.16.40.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch2","osdc-ivr-10.19.143.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch2","osdc-voice-10.19.69.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch3","osdc-dmz-no_ext_ip-10.16.79.128/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch3","osdc-dmz-svcs-10.16.79.64/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg2-7.vmware.com","vSwitch3","osdc-dmz-general-10.16.79.0/26"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-12.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-15.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch1","osdc-dev-10.16.70.128/25"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch1","osdc-server-10.16.67.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch1","osdc-oracle2-10.16.27.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch1","osdc-dev2-10.16.20.0/23"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch1","3210-server-10.16.65.0/24"
"vc-prod-1.vmware.com","Palo Alto","osdc-vmg3-9.vmware.com","vSwitch1","osdc-server2-10.16.45.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-1.vmware.com","vSwitch0","paix-voice-10.19.18.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-1.vmware.com","vSwitch0","paix-avpadmin-10.19.20.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-1.vmware.com","vSwitch0","sc9-voice-10.19.150.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-1.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-1.vmware.com","vSwitch1","vSan-VMkernel"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-1.vmware.com","vSwitch2","paix-voice-10.19.21.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-2.vmware.com","vSwitch0","paix-voice-10.19.18.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-2.vmware.com","vSwitch0","paix-avpadmin-10.19.20.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-2.vmware.com","vSwitch0","sc9-voice-10.19.150.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-2.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-2.vmware.com","vSwitch1","vSan-VMkernel"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-2.vmware.com","vSwitch2","paix-voice-10.19.21.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-3.vmware.com","vSwitch0","sc9-voice-10.19.150.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-3.vmware.com","vSwitch0","paix-avpadmin-10.19.20.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-3.vmware.com","vSwitch0","paix-voice-10.19.18.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-3.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-3.vmware.com","vSwitch1","vSan-VMkernel"
"vc-prod-1.vmware.com","Palo Alto","paix-vsan1-3.vmware.com","vSwitch2","paix-voice-10.19.21.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch0","Service Console"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch1","Server"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch2","sc9-voice-10.19.150.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch2","paix-avpadmin-10.19.20.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch2","paix-voice-10.19.18.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch2","paix-voice-10.19.21.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-1.vmware.com","vSwitch2","new-vmotion"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch0","Service Console"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch1","Server"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch2","sc9-voice-10.19.150.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch2","paix-voice-10.19.21.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch2","paix-voice-10.19.18.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch2","paix-avpadmin-10.19.20.0/24"
"vc-prod-1.vmware.com","Palo Alto","paix-vmg1-2.vmware.com","vSwitch2","new-vmotion"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-1.vmware.com","vSwitch0","VM Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-1.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-1.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-1.vmware.com","vSwitch1","promb-voice-10.19.50.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-1.vmware.com","vSwitch2","promb-server-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-2.vmware.com","vSwitch0","VM Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-2.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-2.vmware.com","vSwitch0","VMotion"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-2.vmware.com","vSwitch1","promb-voice-10.19.50.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vmg1-2.vmware.com","vSwitch2","promb-server-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch0","promb-server-2nd-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch1","vsan-VMkernel"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","PromB-MRCP-network_10.19.102.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","PromB-CNTRL-B_10.19.100.128/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","PromB-CNTRL-A_10.19.100.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","PromB-mgmt_10.19.96.0/22"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","PromB-IVR-mgmt_10.19.101.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","PromB-Voice_10.19.103.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch2","promb-server-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-2.vmware.com","vSwitch3","promb-voice-10.19.50.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch0","promb-server-2nd-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch1","vsan-VMkernel"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","PromB-MRCP-network_10.19.102.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","PromB-CNTRL-B_10.19.100.128/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","PromB-CNTRL-A_10.19.100.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","PromB-mgmt_10.19.96.0/22"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","PromB-Voice_10.19.103.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","PromB-IVR-mgmt_10.19.101.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch2","promb-server-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-3.vmware.com","vSwitch3","promb-voice-10.19.50.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch0","promb-server-2nd-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch1","vsan-VMkernel"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","PromB-Voice_10.19.103.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","PromB-IVR-mgmt_10.19.101.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","promb-server-10.21.184.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch3","promb-voice-10.19.50.0/24"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","PromB-mgmt_10.19.96.0/22"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","PromB-CNTRL-A_10.19.100.0/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","PromB-CNTRL-B_10.19.100.128/25"
"vc-prod-1.vmware.com","Palo Alto","promb-prod-vsan1-1.vmware.com","vSwitch2","PromB-MRCP-network_10.19.102.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","sc9-prod-ebiz-10.113.76.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","sc9-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","vf-mgmt-v-10.119.4.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-09.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-10.vmware.com","vSwitch0","vf-mgmt-v-10.119.4.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-10.vmware.com","vSwitch0","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-10.vmware.com","vSwitch0","sc9-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-10.vmware.com","vSwitch0","sc9-prod-ebiz-10.113.76.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-10.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod12-sql-c04-10.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
